review_id,customer_id,product_id,review_text,rating,purchase_category,purchase_amount
R07649,C07649,P7649,"Five stars, would buy again.",5,Clothing,113.22
R07650,C07650,P7650,"Average quality, nothing special.",3,Clothing,251.81
R07651,C07651,P7651,"Five stars, would buy again.",4,Home Decor,332.64
R07652,C07652,P7652,"Not worth the money, poor quality.",2,Clothing,434.96
R07653,C07653,P7653,"Loved it, highly recommend.",5,Books,180.76
R07654,C07654,P7654,"Exceeded my expectations, excellent service.",4,Electronics,472.73
R07655,C07655,P7655,"Not bad, but not great either.",3,Home Decor,186.2
R07656,C07656,P7656,"Loved it, highly recommend.",4,Electronics,354.68
R07657,C07657,P7657,"Shipping took too long, bad customer service.",2,Toys,84.28
R07658,C07658,P7658,"Shipping took too long, bad customer service.",1,Electronics,455.46
R07659,C07659,P7659,Amazing quality and very durable.,4,Electronics,336.33
R07660,C07660,P7660,"It does what it says, but nothing exceptional.",3,Toys,332.96
R07661,C07661,P7661,"Not worth the money, poor quality.",2,Home Decor,120.59
R07662,C07662,P7662,"Shipping took too long, bad customer service.",1,Toys,256.98
R07663,C07663,P7663,Amazing quality and very durable.,4,Toys,481.06
R07664,C07664,P7664,"Terrible experience, never buying again.",1,Electronics,388.14
R07665,C07665,P7665,"Loved it, highly recommend.",4,Home Decor,108.15
R07666,C07666,P7666,"Exceeded my expectations, excellent service.",4,Clothing,23.68
R07667,C07667,P7667,"Exceeded my expectations, excellent service.",5,Home Decor,284.64
R07668,C07668,P7668,"Not worth the money, poor quality.",1,Clothing,48.92
R07669,C07669,P7669,"Not worth the money, poor quality.",1,Books,281.81
R07670,C07670,P7670,"Not worth the money, poor quality.",2,Clothing,461.27
R07671,C07671,P7671,"Five stars, would buy again.",4,Clothing,332.63
R07672,C07672,P7672,Amazing quality and very durable.,4,Books,323.05
R07673,C07673,P7673,"Five stars, would buy again.",5,Books,497.99
R07674,C07674,P7674,"Not worth the money, poor quality.",1,Books,117.25
R07675,C07675,P7675,"Broke within a week, very disappointed.",2,Clothing,91.65
R07676,C07676,P7676,"Terrible experience, never buying again.",1,Electronics,49.78
R07677,C07677,P7677,"Not bad, but not great either.",3,Clothing,428.0
R07678,C07678,P7678,"Terrible experience, never buying again.",2,Books,369.51
R07679,C07679,P7679,"It does what it says, but nothing exceptional.",3,Toys,39.14
R07680,C07680,P7680,"Worst purchase ever, do not recommend.",2,Toys,176.74
R07681,C07681,P7681,"Loved it, highly recommend.",5,Electronics,370.74
R07682,C07682,P7682,"Great product, works perfectly!",4,Clothing,271.08
R07683,C07683,P7683,"Terrible experience, never buying again.",1,Clothing,293.62
R07684,C07684,P7684,"Broke within a week, very disappointed.",2,Toys,399.56
R07685,C07685,P7685,"Great product, works perfectly!",4,Clothing,16.86
R07686,C07686,P7686,"Great product, works perfectly!",4,Electronics,235.95
R07687,C07687,P7687,"Average quality, nothing special.",3,Books,107.62
R07688,C07688,P7688,"Five stars, would buy again.",5,Toys,149.36
R07689,C07689,P7689,"Loved it, highly recommend.",5,Electronics,195.23
R07690,C07690,P7690,"Not bad, but not great either.",3,Toys,238.12
R07691,C07691,P7691,"Five stars, would buy again.",4,Clothing,131.03
R07692,C07692,P7692,"Average quality, nothing special.",3,Clothing,92.46
R07693,C07693,P7693,"Loved it, highly recommend.",4,Books,65.55
R07694,C07694,P7694,Amazing quality and very durable.,5,Home Decor,372.79
R07695,C07695,P7695,"Five stars, would buy again.",4,Clothing,288.29
R07696,C07696,P7696,"Five stars, would buy again.",4,Home Decor,274.66
R07697,C07697,P7697,"Loved it, highly recommend.",5,Books,326.9
R07698,C07698,P7698,"Average quality, nothing special.",3,Electronics,461.18
R07699,C07699,P7699,"Broke within a week, very disappointed.",2,Books,246.09
R07700,C07700,P7700,"Loved it, highly recommend.",4,Electronics,371.66
R07701,C07701,P7701,"Not worth the money, poor quality.",1,Home Decor,462.06
R07702,C07702,P7702,"Shipping took too long, bad customer service.",1,Books,306.83
R07703,C07703,P7703,"Not bad, but not great either.",3,Electronics,215.22
R07704,C07704,P7704,Amazing quality and very durable.,4,Clothing,223.77
R07705,C07705,P7705,"Exceeded my expectations, excellent service.",4,Home Decor,171.65
R07706,C07706,P7706,"Broke within a week, very disappointed.",2,Books,474.41
R07707,C07707,P7707,"Shipping took too long, bad customer service.",2,Books,449.29
R07708,C07708,P7708,"Terrible experience, never buying again.",1,Toys,43.08
R07709,C07709,P7709,"Worst purchase ever, do not recommend.",1,Clothing,333.88
R07710,C07710,P7710,"Worst purchase ever, do not recommend.",1,Clothing,205.22
R07711,C07711,P7711,"Terrible experience, never buying again.",1,Books,278.15
R07712,C07712,P7712,"Great product, works perfectly!",4,Toys,324.54
R07713,C07713,P7713,"Shipping took too long, bad customer service.",1,Toys,471.68
R07714,C07714,P7714,"Terrible experience, never buying again.",2,Books,446.16
R07715,C07715,P7715,"Great product, works perfectly!",4,Clothing,53.95
R07716,C07716,P7716,"Exceeded my expectations, excellent service.",5,Clothing,394.93
R07717,C07717,P7717,"It's okay, not the best.",3,Toys,153.43
R07718,C07718,P7718,"Not worth the money, poor quality.",2,Toys,140.36
R07719,C07719,P7719,"It does what it says, but nothing exceptional.",3,Home Decor,242.36
R07720,C07720,P7720,"Exceeded my expectations, excellent service.",5,Books,351.03
R07721,C07721,P7721,"Five stars, would buy again.",5,Electronics,33.99
R07722,C07722,P7722,"Worst purchase ever, do not recommend.",1,Books,297.45
R07723,C07723,P7723,"Terrible experience, never buying again.",1,Toys,409.56
R07724,C07724,P7724,"Five stars, would buy again.",5,Electronics,105.68
R07725,C07725,P7725,"Loved it, highly recommend.",4,Books,245.99
R07726,C07726,P7726,"Loved it, highly recommend.",4,Electronics,227.63
R07727,C07727,P7727,"Worst purchase ever, do not recommend.",2,Toys,17.79
R07728,C07728,P7728,"Neutral experience, might buy again.",3,Electronics,498.13
R07729,C07729,P7729,Amazing quality and very durable.,4,Clothing,297.79
R07730,C07730,P7730,"Five stars, would buy again.",4,Electronics,360.89
R07731,C07731,P7731,"Exceeded my expectations, excellent service.",5,Home Decor,67.06
R07732,C07732,P7732,"It does what it says, but nothing exceptional.",3,Home Decor,205.51
R07733,C07733,P7733,"Loved it, highly recommend.",5,Books,333.9
R07734,C07734,P7734,"Not bad, but not great either.",3,Home Decor,498.48
R07735,C07735,P7735,"Exceeded my expectations, excellent service.",5,Books,485.69
R07736,C07736,P7736,Amazing quality and very durable.,5,Home Decor,386.47
R07737,C07737,P7737,"Shipping took too long, bad customer service.",1,Home Decor,19.19
R07738,C07738,P7738,"Not worth the money, poor quality.",1,Toys,80.02
R07739,C07739,P7739,Amazing quality and very durable.,4,Toys,481.06
R07740,C07740,P7740,"Terrible experience, never buying again.",1,Home Decor,319.04
R07741,C07741,P7741,"Five stars, would buy again.",4,Home Decor,484.78
R07742,C07742,P7742,"Five stars, would buy again.",4,Books,375.81
R07743,C07743,P7743,"It's okay, not the best.",3,Toys,289.69
R07744,C07744,P7744,"Exceeded my expectations, excellent service.",4,Books,324.68
R07745,C07745,P7745,"Great product, works perfectly!",4,Books,195.31
R07746,C07746,P7746,"Exceeded my expectations, excellent service.",4,Toys,410.49
R07747,C07747,P7747,"Broke within a week, very disappointed.",1,Toys,62.7
R07748,C07748,P7748,"Worst purchase ever, do not recommend.",1,Toys,445.89
R07749,C07749,P7749,"Terrible experience, never buying again.",2,Toys,210.73
R07750,C07750,P7750,"Five stars, would buy again.",5,Toys,228.95
R07751,C07751,P7751,"Neutral experience, might buy again.",3,Clothing,65.94
R07752,C07752,P7752,"Not worth the money, poor quality.",2,Books,374.4
R07753,C07753,P7753,"Exceeded my expectations, excellent service.",4,Home Decor,495.02
R07754,C07754,P7754,"Great product, works perfectly!",4,Electronics,209.86
R07755,C07755,P7755,"Terrible experience, never buying again.",2,Books,476.51
R07756,C07756,P7756,"Neutral experience, might buy again.",3,Home Decor,5.74
R07757,C07757,P7757,Amazing quality and very durable.,4,Toys,498.7
R07758,C07758,P7758,"Five stars, would buy again.",4,Toys,374.57
R07759,C07759,P7759,"Broke within a week, very disappointed.",1,Toys,458.06
R07760,C07760,P7760,Amazing quality and very durable.,5,Electronics,142.55
R07761,C07761,P7761,"Five stars, would buy again.",4,Home Decor,406.6
R07762,C07762,P7762,"Five stars, would buy again.",5,Home Decor,461.25
R07763,C07763,P7763,"Exceeded my expectations, excellent service.",5,Home Decor,71.54
R07764,C07764,P7764,Amazing quality and very durable.,5,Home Decor,425.27
R07765,C07765,P7765,Amazing quality and very durable.,4,Toys,68.36
R07766,C07766,P7766,"Five stars, would buy again.",4,Toys,341.62
R07767,C07767,P7767,"Loved it, highly recommend.",5,Clothing,489.53
R07768,C07768,P7768,"Broke within a week, very disappointed.",2,Home Decor,137.99
R07769,C07769,P7769,"Exceeded my expectations, excellent service.",5,Home Decor,296.25
R07770,C07770,P7770,"Worst purchase ever, do not recommend.",1,Clothing,24.61
R07771,C07771,P7771,"Exceeded my expectations, excellent service.",4,Toys,450.32
R07772,C07772,P7772,"It's okay, not the best.",3,Clothing,108.33
R07773,C07773,P7773,Amazing quality and very durable.,4,Home Decor,221.67
R07774,C07774,P7774,"Loved it, highly recommend.",5,Home Decor,214.57
R07775,C07775,P7775,"Exceeded my expectations, excellent service.",4,Clothing,114.25
R07776,C07776,P7776,"Exceeded my expectations, excellent service.",5,Home Decor,213.38
R07777,C07777,P7777,"It's okay, not the best.",3,Toys,182.25
R07778,C07778,P7778,"Neutral experience, might buy again.",3,Books,371.48
R07779,C07779,P7779,"Not bad, but not great either.",3,Home Decor,51.42
R07780,C07780,P7780,"Worst purchase ever, do not recommend.",1,Home Decor,432.8
R07781,C07781,P7781,"Not worth the money, poor quality.",1,Toys,309.06
R07782,C07782,P7782,"Great product, works perfectly!",5,Books,167.06
R07783,C07783,P7783,"Shipping took too long, bad customer service.",1,Clothing,319.65
R07784,C07784,P7784,"Broke within a week, very disappointed.",2,Toys,141.66
R07785,C07785,P7785,"Not bad, but not great either.",3,Clothing,204.78
R07786,C07786,P7786,"It does what it says, but nothing exceptional.",3,Home Decor,140.8
R07787,C07787,P7787,Amazing quality and very durable.,5,Clothing,18.32
R07788,C07788,P7788,"Worst purchase ever, do not recommend.",1,Home Decor,86.28
R07789,C07789,P7789,"Not bad, but not great either.",3,Toys,126.43
R07790,C07790,P7790,"Great product, works perfectly!",4,Toys,429.88
R07791,C07791,P7791,"Shipping took too long, bad customer service.",1,Home Decor,36.02
R07792,C07792,P7792,"Exceeded my expectations, excellent service.",4,Clothing,155.5
R07793,C07793,P7793,"It does what it says, but nothing exceptional.",3,Books,200.75
R07794,C07794,P7794,"It does what it says, but nothing exceptional.",3,Toys,183.45
R07795,C07795,P7795,"Loved it, highly recommend.",4,Toys,441.43
R07796,C07796,P7796,"Not bad, but not great either.",3,Clothing,74.36
R07797,C07797,P7797,"Not worth the money, poor quality.",1,Electronics,405.46
R07798,C07798,P7798,"Broke within a week, very disappointed.",2,Home Decor,407.71
R07799,C07799,P7799,"Not worth the money, poor quality.",2,Clothing,59.47
R07800,C07800,P7800,"Not worth the money, poor quality.",2,Clothing,194.95
R07801,C07801,P7801,"It's okay, not the best.",3,Toys,247.36
R07802,C07802,P7802,"Exceeded my expectations, excellent service.",5,Home Decor,68.48
R07803,C07803,P7803,"Worst purchase ever, do not recommend.",1,Clothing,113.0
R07804,C07804,P7804,"Shipping took too long, bad customer service.",1,Books,285.97
R07805,C07805,P7805,"Neutral experience, might buy again.",3,Home Decor,392.24
R07806,C07806,P7806,"Shipping took too long, bad customer service.",1,Clothing,181.57
R07807,C07807,P7807,"Average quality, nothing special.",3,Books,452.77
R07808,C07808,P7808,"Shipping took too long, bad customer service.",2,Books,193.79
R07809,C07809,P7809,"Terrible experience, never buying again.",1,Home Decor,308.11
R07810,C07810,P7810,"Five stars, would buy again.",5,Toys,170.75
R07811,C07811,P7811,"Average quality, nothing special.",3,Books,293.41
R07812,C07812,P7812,"Not worth the money, poor quality.",1,Toys,83.19
R07813,C07813,P7813,"Great product, works perfectly!",4,Home Decor,95.44
R07814,C07814,P7814,"Loved it, highly recommend.",4,Clothing,344.23
R07815,C07815,P7815,"Loved it, highly recommend.",5,Home Decor,190.94
R07816,C07816,P7816,"Great product, works perfectly!",5,Toys,441.0
R07817,C07817,P7817,"Exceeded my expectations, excellent service.",4,Electronics,406.89
R07818,C07818,P7818,"It does what it says, but nothing exceptional.",3,Home Decor,152.82
R07819,C07819,P7819,"Shipping took too long, bad customer service.",1,Electronics,27.27
R07820,C07820,P7820,"Five stars, would buy again.",4,Books,112.08
R07821,C07821,P7821,Amazing quality and very durable.,5,Toys,429.87
R07822,C07822,P7822,"Worst purchase ever, do not recommend.",1,Books,397.44
R07823,C07823,P7823,"It does what it says, but nothing exceptional.",3,Electronics,408.1
R07824,C07824,P7824,"Loved it, highly recommend.",4,Electronics,165.07
R07825,C07825,P7825,Amazing quality and very durable.,5,Clothing,486.54
R07826,C07826,P7826,"Loved it, highly recommend.",4,Home Decor,372.76
R07827,C07827,P7827,"Neutral experience, might buy again.",3,Books,170.59
R07828,C07828,P7828,"Loved it, highly recommend.",5,Books,36.46
R07829,C07829,P7829,"Not worth the money, poor quality.",1,Toys,362.39
R07830,C07830,P7830,Amazing quality and very durable.,4,Toys,108.1
R07831,C07831,P7831,"Shipping took too long, bad customer service.",1,Home Decor,468.71
R07832,C07832,P7832,"Worst purchase ever, do not recommend.",2,Toys,484.43
R07833,C07833,P7833,"It does what it says, but nothing exceptional.",3,Toys,390.85
R07834,C07834,P7834,Amazing quality and very durable.,4,Books,463.05
R07835,C07835,P7835,"Loved it, highly recommend.",5,Clothing,131.63
R07836,C07836,P7836,"It's okay, not the best.",3,Home Decor,276.92
R07837,C07837,P7837,"Broke within a week, very disappointed.",2,Electronics,243.15
R07838,C07838,P7838,"Great product, works perfectly!",5,Books,94.38
R07839,C07839,P7839,"Neutral experience, might buy again.",3,Books,455.75
R07840,C07840,P7840,"Not bad, but not great either.",3,Toys,118.2
R07841,C07841,P7841,"Great product, works perfectly!",4,Electronics,5.39
R07842,C07842,P7842,"Broke within a week, very disappointed.",2,Books,237.07
R07843,C07843,P7843,"Exceeded my expectations, excellent service.",4,Books,124.39
R07844,C07844,P7844,"Worst purchase ever, do not recommend.",1,Books,120.55
R07845,C07845,P7845,"Great product, works perfectly!",5,Home Decor,130.08
R07846,C07846,P7846,"Terrible experience, never buying again.",2,Electronics,183.79
R07847,C07847,P7847,"It does what it says, but nothing exceptional.",3,Clothing,192.1
R07848,C07848,P7848,"It does what it says, but nothing exceptional.",3,Clothing,370.77
R07849,C07849,P7849,"Terrible experience, never buying again.",1,Electronics,46.43
R07850,C07850,P7850,"Average quality, nothing special.",3,Home Decor,344.89
R07851,C07851,P7851,Amazing quality and very durable.,5,Electronics,149.74
R07852,C07852,P7852,Amazing quality and very durable.,4,Electronics,415.58
R07853,C07853,P7853,"Worst purchase ever, do not recommend.",2,Electronics,78.66
R07854,C07854,P7854,"Exceeded my expectations, excellent service.",5,Home Decor,50.93
R07855,C07855,P7855,"Not worth the money, poor quality.",1,Electronics,134.05
R07856,C07856,P7856,"Five stars, would buy again.",5,Toys,391.93
R07857,C07857,P7857,"Worst purchase ever, do not recommend.",1,Toys,231.7
R07858,C07858,P7858,"Great product, works perfectly!",5,Home Decor,260.94
R07859,C07859,P7859,"Neutral experience, might buy again.",3,Clothing,296.87
R07860,C07860,P7860,"It does what it says, but nothing exceptional.",3,Electronics,161.82
R07861,C07861,P7861,"Terrible experience, never buying again.",1,Books,36.45
R07862,C07862,P7862,"Loved it, highly recommend.",5,Clothing,438.05
R07863,C07863,P7863,"Five stars, would buy again.",5,Electronics,9.0
